Running command: python3 base5.py -i misc/4.1.01.tiff
 Char | Huffman code 
 78   | 01111110100
 30   | 01111110111
 35   | 01111110110
 42   | 01111010111
 170  | 01111010110
 173  | 01111011101
 68   | 01111011100
 192  | 01111011111
 127  | 01111011110
 197  | 01111011001
 174  | 01111011000
 52   | 01111011011
 175  | 01111011010
 180  | 01111100101
 150  | 01111100100
 44   | 01111100111
 33   | 01111100110
 118  | 01111100001
 31   | 01111100000
 216  | 01111100011
 122  | 01111100010
 74   | 01110011011
 153  | 01110011010
 57   | 01110110101
 91   | 01110110100
 120  | 01110110111
 98   | 01110110110
 60   | 01110110001
 115  | 01110110000
 113  | 01110110011
 133  | 01110110010
 47   | 01110111101
 102  | 01110111100
 80   | 01110111111
 72   | 01110111110
 65   | 01110111001
 100  | 01110111000
 61   | 01110111011
 159  | 01110111010
 96   | 01110011101
 128  | 01110011100
 45   | 01110011111
 220  | 01110011110
 95   | 01110011001
 34   | 01110011000
 116  | 01110000111
 85   | 01110000110
 201  | 01110010001
 83   | 01110010000
 104  | 01110010011
 125  | 01110010010
 90   | 01110001101
 171  | 01110001100
 53   | 01110001111
 54   | 01110001110
 155  | 01110001001
 103  | 01110001000
 88   | 01110001011
 148  | 01110001010
 56   | 01011101001
 70   | 01011101000
 134  | 01011011101
 193  | 01011011100
 105  | 01011011111
 145  | 01011011110
 130  | 01011100001
 66   | 01011100000
 71   | 01010100001
 63   | 01010100000
 123  | 01001100111
 132  | 01001100110
 86   | 01000011111
 55   | 01000011110
 89   | 01001100001
 62   | 01001100000
 151  | 01001100011
 59   | 00111001101
 76   | 00111001100
 43   | 00111001111
 190  | 00111001110
 50   | 00111010101
 189  | 00111010100
 112  |011110000001
 92   |011110000000
 64   |011110000011
 224  |011110000010
 67   |010011000101
 2    |010011000100
Entropía de la fuente:  1.5672318330475457
Longitud media del código de Huffman:  1.9510887772204488
Varianza del código de Huffman:  6.322657182160645
Eficiencia de la codificación original de la fuente:  0.1959039791309432
Eficiencia del nuevo código de Huffman:  0.2438860971525561
Memoria original:  562488   Memoria comprimido:  136632
Tasa de compresión:  0.7570934846610061
Cantidad de simbolos en el diccionario:  256
Incoherencias:  0
Running command: python3 base5.py -i misc/5.1.14.tiff
 Char | Huffman code 
----------------------
 123  |     1111011
 125  |     1111001
 111  |     1111000
 119  |     1110111
 121  |     1110110
 128  |     1110100
 115  |     1110011
 108  |     1110010
 113  |     1110001
 116  |     1110000
 112  |     1101111
 107  |     1101101
 105  |     1101100
 124  |     1101011
 118  |     1101010
 117  |     1101001
 122  |     1101000
 114  |     1100111
 120  |     1100110
 126  |     1100101
 109  |     1100100
 110  |     1100001
 58   |     1100000
 59   |     1011111
 62   |     1011110
 104  |     1011101
 129  |     1011011
 60   |     1011010
 106  |     1011000
 100  |     1010111
 102  |     1010110
 56   |     1010100
 64   |     1010011
 61   |     1010010
 98   |     1010001
 55   |     1010000
 103  |     1001111
 63   |     1001101
 99   |     1001100
 132  |     1001011
 127  |     1001010
 54   |     1001001
 101  |     1000111
 131  |     1000110
 57   |     1000101
 53   |     1000011
 130  |     1000010
 96   |     1000001
 67   |     0111111
 133  |     0111101
 147  |     0111100
 52   |     0111011
 145  |     0111010
 144  |     0111001
 68   |     0111000
 65   |     0110110
 140  |     0110101
 89   |     0110100
 81   |     0110011
 97   |     0110010
 146  |     0110001
 138  |     0110000
 149  |     0101111
 135  |     0101110
 94   |     0101101
 66   |     0101100
 142  |     0101011
 92   |     0101010
 91   |     0101001
 88   |     0101000
 137  |     0100111
 139  |     0100101
 134  |     0100100
 78   |     0100011
 69   |     0100010
 148  |     0100001
 141  |     0100000
 80   |     0011111
 93   |     0011110
 77   |     0011101
 86   |     0011100
 143  |     0011010
 95   |     0011001
 90   |     0011000
 70   |     0010111
 87   |     0010110
 136  |     0010101
 51   |     0010100
 82   |     0010011
 79   |     0010010
 84   |     0010000
 75   |     0001111
 74   |     0001110
 83   |     0001101
 151  |     0001011
 76   |     0001010
 73   |     0001001
 85   |     0001000
 71   |     0000111
 72   |     0000110
 150  |     0000010
 152  |     0000001
 50   |    11111111
 48   |    11111101
 153  |    11111100
 155  |    11111000
 49   |    11110101
 47   |    11110100
 154  |    11101010
 45   |    11011101
 46   |    11000111
 42   |    11000110
 156  |    11000101
 39   |    10111001
 40   |    10111000
 44   |    10110010
 43   |    10101011
 41   |    10101010
 37   |    10011100
 157  |    10010001
 36   |    10010000
 38   |    10001000
 160  |    10000001
 158  |    10000000
 35   |    01111101
 255  |    01101111
 159  |    01001101
 34   |    00110111
 162  |    00110110
 161  |    00100011
 33   |    00011001
 163  |    00001011
 164  |    00001010
 165  |    00001001
 32   |    00000111
 167  |    00000110
 166  |    00000000
 31   |   111111100
 168  |   111110110
 30   |   111010111
 169  |   111010110
 170  |   110111000
 172  |   110001000
 29   |   101100111
 171  |   100010010
 173  |   011011101
 28   |   011011100
 175  |   000110001
 179  |   000110000
 27   |   000010000
 174  |  1111111011
 26   |  1111101001
 176  |  1111101000
 0    |  1111100101
 177  |  1101110011
 178  |  1001110110
 180  |  0111110011
 25   |  0111110010
 182  |  0100110010
 181  |  0010001010
 185  |  0010001001
 186  |  0000100011
 23   |  0000000111
 189  |  0000000110
 187  | 11111110101
 203  | 11111110100
 24   | 11111011111
 184  | 11111011100
 194  | 11111010100
 188  | 11111001110
 191  | 11111001000
 204  | 11000100111
 190  | 11000100110
 195  | 11000100101
 196  | 10110011010
 198  | 10110011001
 199  | 10110011000
 223  | 10011101111
 192  | 10011101010
 183  | 10011101001
 193  | 10011101000
 206  | 10001001111
 22   | 01111100011
 215  | 01111100001
 220  | 01111100000
 212  | 01001100111
 1    | 01001100110
 200  | 01001100011
 197  | 01001100010
 217  | 01001100001
 213  | 00100010111
 245  | 00100010110
 214  | 00100010001
 205  | 00100010000
 211  | 00001000101
 21   | 00001000100
 225  | 00000001001
 221  | 00000001000
 233  | 00000001011
 231  | 00000001010
 227  |111110111011
 210  |111110111010
 207  |111110111101
 252  |111110111100
 216  |111110101110
 202  |111110101011
 239  |111110101010
 247  |111110101101
 19   |111110101100
 222  |111110011111
 224  |111110011110
 218  |111110011010
 208  |111110010011
 232  |111110010010
 238  |111110011001
 20   |111110011000
 201  |110111001001
 230  |110111001000
 209  |110111001011
 250  |110111001010
 219  |101100110111
 236  |101100110110
 248  |110001001001
 254  |110001001000
 251  |100111011100
 234  |100111010111
 253  |100111010110
 228  |100010011001
 237  |100010011000
 242  |100010011011
 243  |100010011010
 226  |100010011101
 235  |100010011100
 249  |011111000101
 18   |011111000100
 229  |010011000000
 244  |1111101011111
 246  |1111101011110
 241  |1111100110110
 240  |1001110111011
 3    |1001110111010
 17   |0100110000011
 16   |01001100000101
 8    |01001100000100
 15   |111110011011111
 4    |111110011011110
 14   |1111100110111010
 13   |11111001101110111
 10   |11111001101110110
 2    |1111100110111001
 6    |1111100110111000
Entropía de la fuente:  7.35173255174721
Longitud media del código de Huffman:  7.368387391502945
Varianza del código de Huffman:  0.8342008866264676
Eficiencia de la codificación original de la fuente:  0.9189665689684012
Eficiencia del nuevo código de Huffman:  0.9210484239378681
Memoria original:  562488   Memoria comprimido:  499960
Tasa de compresión:  0.11116326037177682
Cantidad de simbolos en el diccionario:  251
Incoherencias:  0
Running command: python3 base5.py -i misc/5.2.08.tiff
 Char | Huffman code 
----------------------
 133  |      100010
 135  |      100001
 137  |      011111
 131  |      011100
 132  |      011011
 134  |      011010
 130  |      011000
 127  |      010111
 121  |      010110
 123  |      010100
 117  |      010011
 138  |      010010
 126  |      010001
 136  |      010000
 125  |      001111
 139  |      001101
 118  |      001100
 119  |      001011
 128  |      001010
 124  |      001000
 122  |      000110
 115  |      000101
 141  |      000011
 145  |      000001
 140  |      000000
 120  |     1111111
 143  |     1111110
 116  |     1111011
 114  |     1111010
 146  |     1111001
 142  |     1111000
 147  |     1110111
 149  |     1110101
 113  |     1110100
 144  |     1110011
 148  |     1110010
 150  |     1101111
 151  |     1101011
 111  |     1101010
 112  |     1100101
 153  |     1100011
 152  |     1011110
 129  |     1011000
 154  |     1010111
 110  |     1010101
 109  |     1010011
 155  |     1001010
 107  |     1001000
 157  |     1000110
 156  |     1000000
 108  |     0111100
 105  |     0111010
 106  |     0110010
 158  |     0011101
 104  |     0011100
 103  |     0010011
 0    |     0010010
 102  |     0001110
 101  |     0000101
 159  |    11111010
 161  |    11111000
 160  |    11100010
 97   |    11100001
 162  |    11011101
 100  |    11011100
 95   |    11011011
 163  |    11011010
 99   |    11011001
 98   |    11011000
 1    |    11010010
 93   |    11010001
 245  |    11010000
 94   |    11001111
 91   |    11001101
 165  |    11001001
 164  |    11001000
 73   |    11000101
 90   |    11000011
 77   |    11000001
 92   |    11000000
 79   |    10111110
 71   |    10111010
 69   |    10111001
 74   |    10111000
 89   |    10110111
 96   |    10110110
 81   |    10110100
 65   |    10110011
 76   |    10110010
 72   |    10101100
 67   |    10101001
 166  |    10100101
 87   |    10100100
 75   |    10100011
 70   |    10100010
 167  |    10100000
 83   |    10011111
 86   |    10011110
 85   |    10011101
 78   |    10011100
 68   |    10011011
 82   |    10011001
 80   |    10011000
 66   |    10010111
 169  |    10010011
 88   |    10010010
 168  |    10001110
 84   |    10000010
 170  |    01110110
 171  |    01010110
 63   |    01010100
 64   |    00010011
 173  |    00010010
 177  |    00010001
 172  |    00010000
 174  |    00001001
 61   |   111110111
 62   |   111110110
 175  |   111110011
 179  |   111110010
 178  |   111000111
 180  |   111000110
 176  |   111000001
 60   |   110100111
 57   |   110100110
 181  |   110011101
 59   |   110011001
 58   |   110001001
 49   |   110001000
 53   |   110000101
 54   |   110000100
 244  |   101111111
 51   |   101111110
 55   |   101110111
 39   |   101110110
 41   |   101101011
 52   |   101101010
 50   |   101011011
 182  |   101010001
 40   |   101010000
 47   |   101000010
 183  |   100110101
 37   |   100110100
 38   |   100101101
 193  |   100101100
 45   |   100011110
 43   |   100000111
 195  |   100000110
 36   |   011110111
 56   |   011110101
 42   |   011110100
 194  |   011101111
 48   |   011101110
 197  |   011001111
 46   |   011001101
 44   |   011001100
 184  |   010101111
 196  |   010101110
 35   |   010101010
 198  |   000111111
 192  |   000111110
 191  |   000111100
 34   |   000010001
 255  |   000010000
 199  |  1110110110
 185  |  1110110101
 189  |  1110110100
 33   |  1110110011
 186  |  1110110010
 187  |  1110000001
 190  |  1110000000
 188  |  1100111000
 246  |  1100110001
 200  |  1010110100
 201  |  1010000110
 32   |  1000111110
 31   |  0110011101
 243  |  0110011100
 202  |  0001111010
 203  | 11101100011
 30   | 10100001111
 205  | 10001111111
 206  | 01111011010
 204  | 01111011001
 207  | 01010101101
 242  | 01010101100
 208  |111011011110
 29   |111011011101
 221  |111011011100
 209  |111011000100
 220  |111011000011
 222  |111011000010
 215  |111011000001
 254  |111011000000
 217  |110011100111
 241  |110011100110
 224  |110011100100
 219  |110011000011
 213  |110011000010
 211  |110011000001
 240  |101011010111
 214  |101011010110
 210  |101011010101
 216  |101011010100
 28   |101000011101
 236  |101000011100
 238  |100011111101
 225  |100011111100
 223  |011110110111
 218  |011110110110
 212  |011110110001
 229  |011110110000
 233  |010101011111
 239  |010101011110
 237  |010101011100
 232  |000111101111
 235  |000111101110
 234  |000111101100
 227  |1110110111111
 230  |1110110111110
 226  |1110110001011
 27   |1110110001010
 228  |1100111001011
 253  |1100111001010
 231  |1100110000001
 252  |0101010111010
 26   |0001111011011
 251  |01010101110111
 25   |00011110110100
 24   |110011000000010
 3    |110011000000000
 247  |010101011101100
 250  |000111101101011
 249  |000111101101010
 4    |1100110000000111
 248  |1100110000000110
 8    |1100110000000010
 23   |0101010111011011
 2    |0101010111011010
 21   |11001100000000110
 10   |110011000000001110
 6    |1100110000000011111
 17   |1100110000000011110
Entropía de la fuente:  7.202066305188395
Longitud media del código de Huffman:  7.233690969124201
Varianza del código de Huffman:  1.4051144706014989
Eficiencia de la codificación original de la fuente:  0.9002582881485494
Eficiencia del nuevo código de Huffman:  0.9042113711405251
Memoria original:  2312472   Memoria comprimido:  2055512
Tasa de compresión:  0.1111191832809219
Cantidad de simbolos en el diccionario:  243
Incoherencias:  0
Running command: python3 base5.py -i misc/5.2.09.tiff
 Char | Huffman code 
----------------------
 211  |      111010
 210  |      110110
 201  |      110100
 212  |      110011
 204  |      110010
 202  |      110001
 205  |      110000
 203  |      101110
 200  |      101101
 209  |      101100
 198  |      101011
 206  |      101001
 207  |      101000
 199  |      100110
 208  |      100101
 197  |      100000
 196  |      011110
 213  |      011100
 195  |      011001
 194  |      010110
 193  |      010100
 214  |      010010
 192  |      001111
 215  |      001011
 190  |      001000
 191  |      000110
 187  |      000101
 189  |      000100
 188  |      000011
 186  |     1111111
 185  |     1111110
 178  |     1111101
 180  |     1111100
 182  |     1111010
 216  |     1111001
 183  |     1111000
 181  |     1110110
 184  |     1110011
 177  |     1110010
 179  |     1110001
 176  |     1110000
 174  |     1101111
 175  |     1101110
 217  |     1001111
 173  |     1001110
 172  |     1001001
 170  |     1000111
 169  |     1000100
 171  |     1000011
 218  |     0111110
 168  |     0111011
 166  |     0110110
 167  |     0110100
 165  |     0110000
 164  |     0101110
 219  |     0101010
 220  |     0100011
 163  |     0100000
 162  |     0011100
 221  |     0011010
 161  |     0011001
 160  |     0010010
 222  |     0000101
 158  |     0000001
 159  |     0000000
 156  |    11110110
 223  |    11101111
 157  |    11010111
 224  |    10111111
 155  |    10111101
 153  |    10111100
 226  |    10101010
 154  |    10101001
 152  |    10010001
 225  |    10001100
 227  |    10001010
 151  |    01111110
 150  |    01101111
 149  |    01101011
 148  |    01101010
 229  |    01010110
 228  |    01001111
 146  |    01001101
 145  |    01001100
 144  |    01000100
 230  |    01000011
 147  |    00111010
 140  |    00101011
 231  |    00101001
 141  |    00101000
 142  |    00100111
 232  |    00100110
 143  |    00001000
 138  |    00000111
 136  |    00000110
 233  |    00000100
 139  |   111101111
 137  |   111011101
 135  |   110101011
 234  |   110101001
 132  |   110101000
 130  |   101111101
 131  |   101111100
 133  |   101010110
 134  |   101010001
 127  |   100100001
 128  |   100011011
 129  |   100010111
 235  |   100001001
 126  |   011111111
 255  |   011101011
 125  |   011101001
 123  |   011101000
 124  |   011000110
 121  |   011000100
 122  |   010111101
 236  |   010000101
 118  |   010000100
 119  |   001101111
 116  |   001101100
 113  |   001100001
 120  |   001100000
 114  |   001010100
 111  |   000111101
 115  |   000111100
 110  |   000111011
 237  |   000111001
 117  |   000010011
 112  |   000010010
 108  |   000001011
 109  |  1111011100
 105  |  1110111000
 106  |  1101011011
 107  |  1101011010
 104  |  1101011000
 103  |  1101010101
 100  |  1010101111
 102  |  1010101110
 99   |  1010100001
 98   |  1010100000
 97   |  1001000000
 88   |  1000110101
 91   |  1000110100
 95   |  1000101101
 96   |  1000101100
 85   |  1000010111
 94   |  1000010110
 93   |  1000010101
 89   |  1000010100
 86   |  1000010001
 92   |  1000010000
 83   |  0111111101
 81   |  0111111100
 87   |  0111010100
 101  |  0110111011
 90   |  0110111010
 80   |  0110111000
 76   |  0110001111
 84   |  0110001110
 73   |  0110001011
 78   |  0110001010
 238  |  0101111111
 48   |  0101111110
 69   |  0101111101
 72   |  0101111100
 77   |  0101111001
 64   |  0101111000
 66   |  0101011111
 67   |  0101011110
 82   |  0101011100
 51   |  0100111011
 74   |  0100111010
 70   |  0100111001
 79   |  0100111000
 52   |  0100010111
 60   |  0100010101
 56   |  0100010100
 75   |  0011101111
 68   |  0011101110
 61   |  0011101100
 62   |  0011011101
 49   |  0011011100
 57   |  0011011011
 44   |  0011011010
 43   |  0011000111
 54   |  0011000110
 55   |  0011000101
 59   |  0011000100
 53   |  0010101011
 58   |  0001111111
 41   |  0001111110
 65   |  0001111101
 71   |  0001111100
 45   |  0001110101
 50   |  0001110100
 47   |  0001110000
 40   |  0000010101
 39   |  0000010100
 46   | 11110111011
 42   | 11101110011
 38   | 11010110011
 239  | 11010110010
 63   | 11010101001
 37   | 10010000011
 36   | 01110101011
 34   | 01101110010
 33   | 01010111011
 240  | 01000101101
 241  | 01000101100
 35   | 00111011011
 32   | 00101010101
 242  | 00011100011
 30   |111101110101
 243  |111101110100
 0    |111011100101
 29   |111011100100
 244  |110101010000
 248  |100100000100
 245  |011101010101
 247  |011101010100
 28   |011011100111
 246  |010101110101
 27   |010101110100
 25   |001110110100
 26   |001010101000
 31   |000111000100
 251  |1101010100010
 249  |1001000001010
 250  |0110111001101
 24   |0110111001100
 23   |0011101101010
 19   |0010101010011
 1    |0010101010010
 22   |0001110001011
 20   |0001110001010
 21   |11010101000110
 17   |10010000010111
 16   |00111011010111
 18   |110101010001111
 3    |100100000101100
 252  |001110110101100
 4    |1101010100011100
 15   |1001000001011011
 14   |0011101101011011
 8    |0011101101011010
 13   |11010101000111011
 2    |11010101000111010
 12   |10010000010110100
 10   |100100000101101010
 254  |1001000001011010111
 6    |1001000001011010110
Entropía de la fuente:  6.997605703010291
Longitud media del código de Huffman:  7.024127071275261
Varianza del código de Huffman:  1.6338515769258446
Eficiencia de la codificación original de la fuente:  0.8747007128762864
Eficiencia del nuevo código de Huffman:  0.8780158839094077
Memoria original:  2312472   Memoria comprimido:  2055512
Tasa de compresión:  0.1111191832809219
Cantidad de simbolos en el diccionario:  251
Incoherencias:  0
Running command: python3 base5.py -i misc/5.2.10.tiff
 Char | Huffman code 
----------------------
 85   |       11100
 81   |       10110
 69   |       10011
 93   |       10001
 101  |       10000
 73   |       01111
 89   |       01110
 105  |       01100
 77   |       01011
 97   |       01001
 65   |       01000
 109  |       00111
 117  |       00110
 121  |       00101
 130  |       00011
 113  |       00001
 125  |       00000
 57   |      111110
 134  |      111101
 61   |      111100
 138  |      111011
 53   |      110111
 146  |      110100
 142  |      110010
 45   |      110001
 49   |      110000
 170  |      101111
 166  |      101110
 162  |      101011
 150  |      101001
 40   |      101000
 154  |      011011
 158  |      011010
 178  |      010100
 36   |      001001
 182  |      001000
 174  |      000100
 186  |     1111111
 194  |     1110101
 32   |     1110100
 190  |     1101101
 28   |     1101100
 227  |     1101010
 198  |     1100111
 219  |     1100110
 223  |     1010100
 231  |     1001011
 202  |     1001010
 24   |     1001001
 215  |     1001000
 210  |     0101011
 235  |     0101010
 206  |     0001010
 0    |    11111101
 20   |    11111100
 239  |    11010110
 243  |    10101011
 16   |    10101010
 247  |    00010111
 12   |    00010110
 255  |  1101011111
 251  |  1101011110
 8    |  1101011101
 4    | 11010111001
 1    |110101110001
 3    |1101011100000
 2    |110101110000111
 42   |1101011100001100
 10   |11010111000011011
 254  |11010111000011010
 6    |1101011100001001
 17   |1101011100001000
 21   |1101011100001011
 23   |1101011100001010
Entropía de la fuente:  5.707946158798338
Longitud media del código de Huffman:  5.734423016798481
Varianza del código de Huffman:  0.7635723744847958
Eficiencia de la codificación original de la fuente:  0.7134932698497922
Eficiencia del nuevo código de Huffman:  0.7168028770998102
Memoria original:  2312472   Memoria comprimido:  1624056
Tasa de compresión:  0.29769700995298537
Cantidad de simbolos en el diccionario:  74
Incoherencias:  0
Running command: python3 base5.py -i misc/5.3.01.tiff
 Char | Huffman code 
----------------------
 0    |       01101
 2    |      101000
 5    |      100110
 1    |      011111
 4    |      010101
 3    |      001110
 6    |     1101111
 7    |     1101000
 109  |     1011010
 127  |     1011001
 9    |     1010111
 8    |     1010110
 133  |     1010100
 117  |     1001111
 141  |     1000111
 149  |     1000010
 125  |     1000001
 113  |     0111101
 10   |     0111010
 114  |     0111001
 112  |     0110001
 130  |     0101101
 129  |     0101100
 137  |     0101001
 145  |     0100110
 138  |     0100101
 101  |     0100011
 122  |     0100010
 106  |     0100000
 116  |     0011111
 157  |     0011110
 107  |     0011011
 146  |     0011001
 139  |     0011000
 121  |     0010111
 119  |     0010110
 105  |     0010101
 13   |     0010011
 132  |     0010010
 151  |     0010001
 135  |     0010000
 110  |     0001110
 11   |     0001101
 123  |     0001100
 153  |     0001011
 136  |     0001010
 144  |     0001001
 154  |     0001000
 63   |     0000111
 111  |     0000101
 148  |     0000100
 126  |     0000011
 115  |     0000010
 134  |     0000000
 142  |    11111111
 118  |    11111110
 104  |    11111101
 131  |    11111100
 143  |    11111011
 155  |    11111001
 108  |    11111000
 93   |    11110111
 69   |    11110110
 61   |    11110101
 150  |    11110011
 97   |    11110010
 124  |    11110001
 147  |    11110000
 161  |    11101111
 120  |    11101110
 98   |    11101100
 103  |    11101011
 53   |    11101010
 140  |    11101001
 85   |    11101000
 45   |    11100111
 165  |    11100101
 77   |    11100100
 152  |    11100011
 100  |    11100010
 102  |    11100001
 159  |    11100000
 65   |    11011101
 66   |    11011100
 162  |    11011011
 158  |    11011010
 37   |    11011001
 96   |    11010111
 156  |    11010110
 90   |    11010101
 58   |    11010100
 57   |    11010010
 89   |    11001111
 12   |    11001110
 21   |    11001101
 49   |    11001100
 81   |    11001011
 41   |    11001010
 68   |    11001001
 160  |    11001000
 50   |    11000111
 74   |    11000110
 59   |    11000101
 91   |    11000100
 42   |    11000011
 87   |    11000010
 73   |    11000001
 55   |    10111111
 82   |    10111110
 29   |    10111101
 99   |    10111100
 164  |    10111011
 17   |    10111001
 43   |    10111000
 75   |    10110111
 62   |    10110110
 52   |    10110001
 95   |    10110000
 14   |    10101011
 94   |    10101010
 48   |    10100111
 16   |    10100110
 72   |    10100101
 34   |    10100100
 18   |    10011101
 67   |    10011100
 128  |    10010111
 163  |    10010110
 71   |    10010101
 15   |    10010100
 33   |    10010010
 70   |    10010001
 26   |    10010000
 25   |    10001101
 46   |    10001100
 84   |    10001011
 80   |    10001010
 47   |    10001001
 92   |    10001000
 60   |    10000111
 40   |    10000110
 54   |    10000001
 86   |    10000000
 23   |    01111001
 56   |    01111000
 31   |    01110111
 79   |    01110110
 78   |    01110001
 36   |    01100111
 88   |    01100110
 20   |    01100101
 38   |    01100100
 27   |    01100001
 83   |    01100000
 44   |    01011111
 51   |    01011110
 39   |    01011100
 169  |    01010001
 167  |    01010000
 166  |    01001111
 76   |    01001001
 168  |    01001000
 30   |    01000011
 35   |    01000010
 22   |    00110101
 170  |    00101001
 19   |    00101000
 32   |    00011111
 28   |    00011110
 24   |    00001101
 64   |    00000010
 171  |   111110100
 173  |   111101001
 172  |   110000000
 174  |   011100001
 177  |   010111011
 176  |   010111010
 175  |   010011101
 197  |   010011100
 181  |   001101001
 178  |   001101000
 189  |   000011000
 205  |   000000111
 202  |   000000110
 193  |  1111101011
 201  |  1111101010
 180  |  1111010001
 194  |  1111010000
 183  |  1110110111
 186  |  1110110110
 200  |  1110110100
 203  |  1110011011
 192  |  1110011010
 199  |  1110011001
 196  |  1110011000
 185  |  1101100011
 187  |  1101100010
 182  |  1101100001
 179  |  1101100000
 198  |  1101001110
 190  |  1101001101
 191  |  1101001100
 195  |  1100000011
 184  |  1100000010
 206  |  1011101011
 204  |  1011101010
 188  |  1011101000
 208  |  1001001111
 209  |  1001001110
 207  |  1001001100
 210  |  0111000001
 213  |  0000110011
 212  |  0000110010
 211  | 11101101010
 215  | 11010011110
 214  | 10111010011
 217  | 10010011011
 218  | 10010011010
 216  | 01110000001
 219  |111011010111
 221  |110100111111
 220  |101110100101
 222  |011100000001
 224  |1110110101101
 223  |1011101001001
 225  |1011101001000
 226  |0111000000000
 228  |11101101011000
 229  |11010011111010
 227  |11010011111001
 230  |111011010110010
 231  |110100111110110
 233  |110100111110001
 232  |011100000000111
 234  |1110110101100111
 235  |1101001111101110
 239  |0111000000001101
 236  |0111000000001100
 237  |0111000000001010
 238  |0111000000001001
 242  |11101101011001101
 240  |11101101011001100
 244  |11010011111011110
 243  |11010011111000010
 255  |11010011111000000
 247  |01110000000010111
 251  |01110000000010110
 241  |01110000000010000
 245  |110100111110111111
 246  |110100111110111110
 250  |110100111110000111
 252  |110100111110000110
 253  |110100111110000011
 249  |110100111110000010
 254  |011100000000100011
 248  |011100000000100010
Entropía de la fuente:  7.523511415235709
Longitud media del código de Huffman:  7.54840709061611
Varianza del código de Huffman:  0.9269293837617588
Eficiencia de la codificación original de la fuente:  0.9404389269044636
Eficiencia del nuevo código de Huffman:  0.9435508863270138
Memoria original:  8448728   Memoria comprimido:  8448728
Tasa de compresión:  0.0
Cantidad de simbolos en el diccionario:  256
Incoherencias:  0
Running command: python3 base5.py -i misc/5.3.02.tiff
 Char | Huffman code 
----------------------
 54   |      111101
 53   |      111100
 52   |      111010
 55   |      111001
 51   |      111000
 50   |      110101
 56   |      110011
 57   |      110010
 49   |      110000
 58   |      101110
 59   |      101101
 48   |      101011
 60   |      101000
 61   |      100111
 63   |      100101
 47   |      100100
 62   |      100010
 46   |      011110
 65   |      011101
 66   |      011011
 67   |      011001
 68   |      010111
 64   |      010101
 69   |      010011
 70   |      001111
 71   |      001110
 45   |      001100
 73   |      001011
 72   |      001001
 75   |      000010
 74   |      000000
 77   |     1111110
 76   |     1110111
 78   |     1101111
 79   |     1101110
 44   |     1101000
 81   |     1100010
 80   |     1011110
 43   |     1010100
 82   |     1010011
 83   |     1001101
 84   |     1000010
 85   |     1000001
 86   |     1000000
 111  |     0111110
 87   |     0111000
 42   |     0110101
 107  |     0110100
 109  |     0110001
 105  |     0101101
 103  |     0101100
 110  |     0101001
 115  |     0101000
 89   |     0100101
 113  |     0100011
 108  |     0100010
 106  |     0100001
 114  |     0100000
 88   |     0011011
 102  |     0011010
 99   |     0010100
 95   |     0010001
 101  |     0010000
 91   |     0001111
 104  |     0001110
 90   |     0001101
 93   |     0001100
 117  |     0001010
 116  |     0001001
 119  |     0001000
 98   |     0000111
 118  |     0000110
 97   |     0000011
 100  |    11111111
 94   |    11111011
 112  |    11111010
 92   |    11111001
 121  |    11111000
 123  |    11101100
 41   |    11011011
 122  |    11011010
 120  |    11011001
 96   |    11011000
 127  |    11000111
 124  |    11000110
 125  |    10111110
 126  |    10110010
 129  |    10101011
 130  |    10100101
 128  |    10100100
 131  |    10011001
 132  |    10001110
 40   |    10001101
 133  |    10001100
 134  |    10000110
 135  |    01111110
 137  |    01110010
 136  |    01100000
 139  |    01001000
 138  |    00101010
 141  |    00000101
 39   |    00000100
 140  |   111111100
 143  |   111011010
 142  |   110100110
 144  |   101111110
 145  |   101100111
 147  |   101100010
 146  |   101100001
 38   |   101010101
 148  |   100011111
 149  |   100011110
 151  |   011111111
 150  |   011111110
 153  |   010010011
 37   |   001010111
 155  |   000101111
 152  |   000101110
 154  |  1111111011
 157  |  1101001010
 156  |  1101001000
 159  |  1011111111
 158  |  1011000110
 36   |  1001100010
 161  |  1001100001
 162  |  1000011101
 164  |  0111001101
 163  |  0111001100
 160  |  0110000111
 165  |  0110000101
 166  |  0100100101
 167  |  0010101100
 191  |  0001011001
 171  |  0001011000
 168  | 11111110100
 169  | 11101101111
 170  | 11101101110
 35   | 11101101101
 175  | 11010011110
 183  | 11010011101
 173  | 11010011100
 177  | 11010010111
 174  | 11010010011
 178  | 11010010010
 180  | 10111111101
 182  | 10111111100
 172  | 10110011011
 179  | 10110011010
 187  | 10110011001
 181  | 10110001111
 185  | 10110000010
 189  | 10110000001
 176  | 10110000000
 190  | 10101010011
 186  | 10101010010
 188  | 10101010001
 184  | 10101010000
 193  | 10011000111
 194  | 10011000001
 195  | 10011000000
 201  | 10000111111
 198  | 10000111101
 197  | 10000111100
 199  | 10000111001
 196  | 10000111000
 223  | 01110011111
 203  | 01110011110
 34   | 01110011100
 200  | 01100001101
 202  | 01100001100
 205  | 01100001001
 207  | 01100001000
 204  | 01001001001
 211  | 01001001000
 206  | 00101011010
 209  | 00010110111
 192  | 00010110110
 212  | 00010110101
 215  | 00010110100
 210  |111111101011
 213  |111111101010
 217  |111011011000
 219  |110100111111
 218  |110100111110
 214  |110100101101
 220  |101100110001
 208  |101100110000
 221  |101100011101
 222  |101100000111
 227  |101100000110
 216  |100110001101
